127,-828.4219999999998
128,-804.6540000000005
129,-452.93899999999996
130,-685.4810000000001
131,-761.9299999999998
132,-732.019
133,-899.088
134,-1149.189
135,-301.403
136,-1142.796
137,-805.9939999999998
138,-1227.1310000000005
139,-634.795
140,-309.337
141,-683.5120000000002
142,-192.178
143,-761.491
144,-426.925
145,-368.793
146,-296.764
147,-755.4620000000003
148,-384.0780000000001
149,-346.58100000000013
150,-2217.7760000000003
151,-275.259
152,-1530.595
153,-697.0239999999999
154,-266.573
155,-214.35499999999996
156,-167.629
157,-306.27200000000005
158,-1261.292
159,-549.3009999999999
160,-354.0150000000001
161,-219.41700000000003
162,-645.5269999999998
163,-302.926
164,-230.60500000000002
165,-870.598
166,-221.44800000000004
167,-659.7330000000003
168,-374.67099999999994
169,-985.4780000000002
170,-128.63800000000003
171,-926.4220000000009
172,-1221.5060000000005
173,-416.5060000000001
174,-654.3439999999999
175,-291.59800000000007
176,-674.7510000000002
177,-1265.3470000000004
178,-789.8970000000004
179,-673.2120000000001
180,-793.8699999999999
181,-461.1860000000001
182,-1121.3249999999998
183,-791.0999999999998
184,-665.8400000000001
185,-201.07500000000002
186,-844.5399999999998
187,-145.95200000000006
188,-213.205
189,-217.473
190,-428.67900000000003
191,-1163.6460000000002
192,-1219.859
193,-153.34100000000007
194,-278.64500000000004
195,-1287.928
196,-630.6560000000001
197,-1828.5100000000004
198,-535.2459999999996
199,-673.5100000000001
200,-1237.4000000000003
201,-192.53100000000003
202,-841.01
203,-1000.3240000000001
204,-1793.7379999999998
205,-1697.036
206,-1256.327
207,-915.5720000000003
208,-229.539
209,-423.94300000000004
210,-1338.695
211,-753.8180000000001
212,-389.12800000000004
213,-208.12599999999998
214,-781.9720000000002
215,-709.0330000000002
216,-827.4710000000005
217,-689.4919999999998
218,-128.119
219,-335.402
220,-1344.3890000000004
221,-283.913
222,-691.323
223,-1214.9150000000006
224,-849.641
225,-341.481
226,-269.944
227,-359.446
228,-367.55400000000003
229,-136.23700000000005
230,-267.677
231,-1090.9880000000005
232,-191.44500000000002
233,-369.30199999999996
234,-141.64
235,-820.2729999999999
236,-226.58499999999998
237,-691.49
238,-140.096
239,-737.033
240,-139.24900000000005
241,-920.5709999999997
242,-1403.0930000000012
243,-1660.745
244,-428.4839999999999
245,-320.86000000000007
246,-136.19900000000007
247,-1477.1300000000008
248,-166.02000000000004
249,-675.0070000000005
250,-229.28000000000003
251,-225.53099999999998
252,-695.537
253,-1216.385000000001
254,-127.99000000000001
255,-823.3860000000001
256,-666.5009999999999
257,-466.58500000000004
258,-257.938
259,-247.42700000000002
260,-739.7059999999998
261,-237.32300000000004
262,-853.7819999999983
263,-103.27200000000002
264,-1286.2549999999987
265,-387.0550000000001
266,-647.089
267,-596.2289999999999
268,-757.083
269,-134.91499999999996
270,-699.7830000000002
271,-759.5090000000001
272,-133.86599999999996
273,-614.809
274,-1144.8390000000002
275,-471.76500000000004
276,-694.4940000000005
277,-181.32100000000003
278,-626.318
279,-711.011
280,-259.386
281,-736.6220000000002
282,-317.6370000000001
283,-196.30600000000004
284,-575.22
285,-837.6079999999995
286,-260.5429999999999
287,-753.852
288,-494.595
289,-390.96400000000006
290,-449.64700000000045
291,-138.103
292,-337.707
293,-248.29000000000002
294,-155.831
295,-288.3350000000001
296,-1198.8120000000006
297,-1205.112
298,-150.26099999999997
299,-221.0910000000001
300,-811.6030000000001
301,-338.7130000000001
302,-359.969
303,-745.1220000000001
304,-1223.3750000000005
305,-914.789
306,-753.8420000000001
307,-255.79600000000002
308,-194.97600000000008
309,-387.789
310,-1136.0120000000002
311,-643.983
312,-147.30299999999994
313,-744.094
314,-194.08799999999994
315,-843.539
316,-151.95800000000003
317,-1196.8260000000002
318,-651.7549999999999
319,-689.3790000000001
320,-141.87999999999994
321,-703.0220000000006
322,-1167.1639999999989
323,-126.78499999999997
324,-217.896
325,-162.017
326,-132.71099999999993
327,-265.18100000000004
328,-1092.692
329,-666.7060000000001
330,-266.1000000000001
331,-540.5430000000001
332,-753.5859999999997
333,-989.5779999999996
334,-157.29800000000003
335,-179.71700000000007
336,-760.9639999999999
337,-117.45300000000009
338,-114.0979999999999
339,-182.43500000000003
340,-167.17299999999994
341,-755.8050000000002
342,-1235.6260000000007
343,-205.09500000000014
344,-310.93000000000006
345,-908.0089999999999
346,-229.568
347,-833.7290000000006
348,-261.56200000000007
349,-612.7300000000001
350,-707.0999999999999
351,-217.84300000000002
352,-142.10899999999998
353,-708.8920000000002
354,-505.508
355,-306.74199999999996
356,-663.3970000000003
357,-804.7140000000003
358,-334.2030000000001
359,-692.2319999999992
360,-105.9279999999999
361,-246.0589999999999
362,-168.89099999999996
363,-458.9530000000002
364,-846.7910000000013
365,-274.406
366,-227.60200000000003
367,-225.22
368,-356.0
369,-200.84999999999997
370,-242.085
371,-696.2099999999999
372,-149.54399999999987
373,-295.4820000000001
374,-221.92199999999985
375,-782.3839999999999
376,-313.98
377,-685.528
378,-275.2860000000001
379,-188.5270000000001
380,-209.63199999999998
381,-407.07399999999996
382,-614.438
383,-193.01200000000014
384,-173.01399999999995
385,-308.81900000000013
386,-169.67000000000002
387,-241.96800000000002
388,-114.91300000000004
389,-150.7990000000001
390,-794.383
391,-197.432
392,-703.2090000000003
393,-667.8670000000004
394,-152.02299999999994
395,-141.43799999999993
396,-730.6699999999998
397,-71.54799999999997
398,-405.02200000000005
399,-112.68800000000009
400,-147.53000000000003
401,-259.49800000000005
402,-1240.1499999999994
403,-180.326
404,-270.55200000000013
405,-671.898
406,-314.50699999999995
407,-36.2050000000001
408,-817.6640000000002
409,-702.3350000000003
410,-220.788
411,-428.81399999999985
412,-711.9149999999997
413,-82.20200000000003
414,-193.818
415,-297.015
416,-145.74900000000014
417,-1055.087
418,-13.69099999999996
419,-439.97000000000014
420,-115.02400000000014
421,-234.771
422,-692.6659999999999
423,-118.15200000000009
424,-598.019
425,-168.61300000000003
426,-185.58200000000005
427,-878.7340000000004
428,-812.622
429,-653.4089999999999
430,-107.47
431,-235.61700000000002
432,-47.58700000000006
433,-606.7419999999998
434,-169.826
435,-215.435
436,-98.76100000000001
437,-228.21499999999992
438,-214.838
439,-683.028
440,-1108.2410000000002
441,-648.3100000000002
442,-166.90499999999997
443,-754.1779999999998
444,-219.63400000000004
445,-700.2870000000005
446,-140.214
447,-191.01900000000015
448,-1207.4820000000009
449,-180.16800000000023
450,-126.24499999999999
451,-929.4569999999993
452,-277.15400000000005
453,-183.802
454,-730.9210000000002
455,-115.80600000000003
456,-62.52399999999999
457,-79.74
458,-131.485
459,-55.73600000000005
460,-140.05600000000004
461,-519.187
462,-768.3450000000001
463,-125.17700000000004
464,-134.54899999999998
465,-642.6510000000002
466,-130.36999999999995
467,-445.5210000000001
468,-239.16299999999998
469,-500.23400000000004
470,-212.40200000000002
471,-118.12100000000002
472,-238.11
473,-289.4870000000001
474,-125.82200000000006
475,-159.45499999999998
476,-172.40999999999997
477,-1060.897
478,-262.327
479,-562.1689999999999
480,-125.475
481,-43.48299999999996
482,-199.787
483,-133.59700000000004
484,-807.509
485,-365.28799999999984
486,-165.868
487,-641.1640000000003
488,-281.14099999999985
489,-115.90500000000006
490,-127.65899999999996
491,-1107.66
492,-40.07700000000003
493,-291.94000000000005
494,-257.33100000000013
495,-303.317
496,-193.88400000000007
497,-646.6709999999999
498,-658.253
499,-333.9990000000001
500,-358.5960000000001
501,-176.28099999999995
502,-146.589
503,-162.945
504,-562.1189999999999
505,-92.38999999999999
506,-207.43700000000013
507,-72.11600000000013
508,-639.748
509,-186.76799999999997
510,-157.86199999999994
511,-172.0370000000001
512,-519.5169999999999
513,-122.27899999999997
514,-122.79899999999998
515,-221.029
516,-356.707
517,-253.38799999999992
518,-160.25500000000005
519,-151.538
520,-156.58899999999988
521,-161.198
522,-185.92400000000004
523,-97.37100000000001
524,-177.08999999999997
525,-646.0
526,-175.18899999999996
527,-581.9390000000001
528,-527.8040000000001
529,-111.17800000000008
530,-690.633
531,-131.1540000000001
532,-994.747
533,-78.54700000000003
534,-278.73400000000004
535,-723.7260000000001
536,-60.682999999999986
537,-398.98699999999997
538,-204.368
539,-155.683
540,-523.7769999999999
541,-118.47000000000006
542,-236.7480000000001
543,-136.637
544,-194.60299999999998
545,-105.28000000000003
546,-107.13300000000008
547,-647.2800000000005
548,-151.69100000000003
549,-197.8370000000001
550,-200.29500000000002
551,-143.09400000000005
552,-135.97800000000007
553,-166.33499999999998
554,-180.30700000000004
555,-108.30299999999998
556,-153.55900000000005
557,-92.67299999999996
558,-216.92200000000014
559,-30.412000000000006
560,-606.2630000000001
561,-794.888
562,-179.4890000000001
563,-232.7589999999999
564,-62.60200000000005
565,-75.76499999999999
566,-125.0330000000001
567,-202.44500000000005
568,-154.25099999999998
569,-123.07100000000014
570,-275.05400000000003
571,-128.67700000000002
572,-76.14100000000008
573,-210.98799999999991
574,-205.10900000000004
575,-378.845
576,-170.34399999999994
577,-165.59100000000007
578,-94.89800000000005
579,-741.0910000000001
580,-550.4999999999999
581,-63.498999999999974
582,-67.11300000000006
583,-168.16700000000003
584,-869.4670000000001
585,-632.472
586,-633.3029999999998
587,-205.91500000000013
588,-786.547
589,-95.38199999999999
590,-296.48600000000005
591,-599.085
592,-208.8050000000001
593,-1106.1350000000002
594,-714.802
595,-384.6619999999999
596,-107.04099999999995
597,-685.488
598,-602.078
599,-41.4419999999999
600,-63.79300000000008
601,-124.12499999999987
602,-87.72599999999994
603,-83.46400000000003
604,-645.744
605,-89.3600000000001
606,-77.34299999999999
607,-87.81099999999975
608,-99.453
609,-166.39499999999998
610,-160.106
611,-289.94100000000003
612,-188.72400000000007
613,-80.58200000000008
614,-145.93099999999998
615,-118.27100000000013
616,-378.79800000000006
617,-165.84699999999998
618,-339.11
619,-176.574
620,-117.76300000000005
621,-592.1199999999997
622,-283.655
623,-87.77499999999993
624,-78.30099999999982
625,-246.22699999999986
626,-321.78
627,-151.79600000000008
628,-255.0769999999999
629,-111.98599999999999
630,-263.7710000000001
631,-670.674
632,-80.11199999999997
633,-117.82499999999999
634,-103.20400000000001
635,-622.119
636,-224.91799999999992
637,-90.46299999999998
638,-566.378
639,-196.97000000000003
640,-598.9590000000005
641,-113.51000000000002
642,-587.2810000000001
643,-65.083
644,-402.89699999999993
645,-293.752
646,-89.38399999999996
647,-100.15099999999993
648,-58.40400000000004
649,-73.6340000000001
650,-1203.778
651,-642.0430000000002
652,-154.18499999999995
653,-196.55100000000004
654,-32.329000000000036
655,-108.82000000000005
656,-590.6369999999998
657,-59.956000000000124
658,-119.97300000000008
659,-546.086
660,-78.53600000000003
661,-258.512
662,-77.63100000000017
663,-229.358
664,-90.85600000000014
665,-80.93200000000012
666,-686.4959999999996
667,-123.23799999999994
668,-687.626
669,-139.69600000000005
670,-442.282
671,0.16499999999996362
672,-257.66900000000004
673,-120.17200000000001
674,-251.47500000000002
675,-254.21099999999996
676,-301.7389999999999
677,-141.62100000000007
678,-66.87999999999994
679,-112.15300000000009
680,-129.8870000000001
681,-236.01899999999995
682,-641.7270000000001
683,-13.065999999999903
684,-70.43100000000013
685,-61.01699999999995
686,-114.9739999999999
687,-132.22800000000012
688,-120.7899999999999
689,-14.186000000000014
690,-259.0920000000001
691,-368.57700000000006
692,-74.90999999999993
693,-668.1080000000002
694,-98.85799999999995
695,-633.8180000000001
696,-328.90899999999993
697,-100.39599999999996
698,-258.7800000000001
699,-176.5099999999999
700,-273.58900000000006
701,-158.03500000000008
702,-123.4480000000001
703,-58.39699999999987
704,-203.02100000000002
705,-71.19100000000016
706,-148.97800000000007
707,-101.74099999999997
708,-621.937
709,-125.76300000000006
710,-376.6599999999998
711,-45.16900000000001
712,-69.48899999999993
713,-70.12900000000003
714,-128.16600000000003
715,-1175.606
716,-170.05900000000008
717,-103.43200000000002
718,-42.77300000000016
719,-150.967
720,-762.4549999999999
721,-62.79100000000004
722,-145.10000000000002
723,-1159.7210000000002
724,-583.953
725,-58.15400000000009
726,-529.4979999999998
727,-555.4990000000001
728,-119.726
729,-109.69800000000022
730,-529.222
731,-21.174999999999862
732,-140.668
733,-637.548
734,-236.13000000000005
735,-105.52200000000002
736,-337.85400000000016
737,-0.48099999999986665
738,-228.65400000000002
739,-155.50800000000012
740,-109.53699999999992
741,-183.8390000000001
742,-310.0440000000002
743,-127.43599999999995
744,-66.50100000000003
745,-73.16099999999999
746,-117.49899999999995
747,-129.35399999999998
748,-220.30800000000008
749,-67.94200000000015
750,24.023999999999972
751,-142.15000000000003
752,-36.87299999999992
753,-89.20199999999997
754,-688.9560000000005
755,-150.7510000000001
756,-125.77799999999999
757,-20.103000000000023
758,-187.95500000000004
759,-153.4339999999999
760,-48.62400000000001
761,-192.51700000000005
762,-16.60899999999988
763,-79.42499999999995
764,-115.60800000000002
765,-207.9459999999999
766,-36.975999999999885
767,-513.4970000000001
768,-168.78199999999998
769,-237.28399999999996
770,-640.6080000000001
771,-89.549
772,-52.14200000000004
773,-214.129
774,-75.09600000000003
775,-142.43800000000005
776,-58.456000000000195
777,-74.53200000000001
778,-138.221
779,-1194.662
780,-136.425
781,-16.51499999999986
782,-82.82300000000001
783,-398.3350000000002
784,-116.03700000000003
785,-192.37300000000013
786,-156.62500000000003
787,-107.631
788,-147.93400000000014
789,-139.175
790,-256.74800000000005
791,-95.67000000000013
792,-37.69500000000005
793,-47.276999999999994
794,-4.573000000000114
795,-158.36299999999991
796,-537.7380000000002
797,-135.348
798,-201.07399999999998
799,-96.59299999999999
800,-147.2089999999999
801,-100.77700000000002
802,-87.69900000000001
803,-62.06300000000003
804,-76.28299999999989
805,-49.75800000000007
806,-132.44800000000004
807,-93.69200000000005
808,-576.213
809,-130.34899999999993
810,-151.43999999999994
811,-124.73900000000003
812,-349.30999999999983
813,-206.6150000000001
814,-35.88499999999995
815,-42.53999999999996
816,-692.575
817,-110.89600000000013
818,-359.12800000000004
819,-172.59899999999993
820,-127.01400000000002
821,-143.11200000000008
822,-121.68299999999999
823,-69.854
824,-20.788999999999945
825,-52.76200000000012
826,6.412999999999954
827,-140.185
828,-453.05700000000024
829,-116.70599999999996
830,-118.455
831,-197.29899999999998
832,-65.90300000000003
833,-645.095
834,-147.97500000000008
835,-93.90800000000004
836,-632.6199999999999
837,-275.565
838,-67.99699999999997
839,-212.09400000000005
840,-96.37500000000003
841,-124.64299999999997
842,-41.252999999999986
843,-12.560999999999957
844,-62.285000000000046
845,-678.899
846,-96.28200000000001
847,-316.37799999999993
848,-35.57199999999996
849,-60.41399999999996
850,-576.29
851,-134.31599999999997
852,-75.04299999999986
853,-617.7039999999996
854,-177.02100000000002
855,-89.41700000000002
856,-103.38199999999996
857,-83.08000000000003
858,-107.55499999999998
859,-265.46400000000017
860,-87.2600000000001
861,-82.62300000000019
862,-642.1410000000004
863,-627.2510000000001
864,-124.16499999999996
865,-64.29799999999999
866,-152.37199999999996
867,-130.333
868,-98.55200000000009
869,-141.99900000000002
870,-161.08799999999988
871,-34.01300000000011
872,-67.56500000000003
873,-18.09299999999992
874,-33.617999999999995
875,-108.64200000000007
876,-65.03100000000012
877,-233.5909999999999
878,-51.03399999999988
879,-107.91100000000004
880,-759.969
881,-140.98499999999996
882,-427.84299999999996
883,-109.38899999999997
884,-158.10999999999993
885,-94.01700000000004
886,-196.76800000000003
887,-52.478000000000016
888,-79.88899999999992
889,-15.471999999999966
890,-194.11900000000009
891,-39.04800000000019
892,-82.12499999999989
893,-87.04699999999998
894,-612.9570000000002
895,-82.77900000000005
896,-124.60500000000005
897,-87.98399999999998
898,-180.0070000000001
899,-27.679999999999964
900,-193.25000000000006
901,-73.82199999999999
902,-81.3900000000001
903,-86.88599999999988
904,-34.76
905,26.252000000000194
906,-63.17300000000012
907,-555.949
908,-41.06200000000001
909,-47.21300000000001
910,-125.18900000000008
911,-11.386000000000081
912,-96.80999999999997
913,-62.58600000000007
914,-101.315
915,-148.61900000000003
916,-74.97000000000003
917,-44.55599999999997
918,-615.4010000000001
919,-112.43799999999995
920,-59.19299999999991
921,-548.2370000000001
922,-103.96800000000002
923,-27.4050000000001
924,-46.14100000000008
925,-36.03200000000002
926,-73.31700000000019
927,-29.147000000000062
928,-58.40000000000015
929,-289.69400000000024
930,-560.032
931,-43.399
932,-62.41799999999997
933,-306.95899999999995
934,-612.72
935,-154.59700000000015
936,-36.48300000000007
937,-56.588000000000065
938,-153.80700000000007
939,-73.76099999999998
940,-113.79300000000015
941,-4.13400000000005
942,-123.84899999999989
943,-597.1659999999999
944,-72.22500000000002
945,-70.91300000000001
946,-583.065
947,-95.79499999999993
948,-53.365000000000066
949,-793.494
950,-117.31499999999988
951,-54.861
952,-231.82999999999996
953,-521.3390000000004
954,-189.89899999999997
955,-35.94199999999988
956,-124.171
957,-129.70999999999995
958,-77.11800000000012
959,-188.82300000000004
960,-569.4340000000001
961,-182.27500000000006
962,-47.04699999999997
963,-94.88100000000003
964,-99.71799999999993
965,-669.09
966,-524.7099999999998
967,-24.340999999999944
968,-56.27400000000014
969,-37.96999999999993
970,-118.53900000000006
971,-46.39500000000022
972,-8.306000000000061
973,-74.17099999999996
974,-93.81299999999993
975,-125.25700000000018
976,-204.132
977,-109.16899999999998
978,-87.0980000000001
979,-18.626999999999974
980,-189.5
981,-41.994000000000014
982,-725.2010000000005
983,-94.43100000000001
984,-206.90800000000004
985,-150.214
986,-74.66399999999993
987,-245.8200000000001
988,-34.48100000000013
989,-138.16200000000003
990,-105.40900000000002
991,-61.76699999999979
992,-245.71500000000015
993,-74.56599999999997
994,-69.114
995,-183.198
996,-188.43099999999998
997,-118.75700000000008
998,-52.28099999999989
999,-238.40599999999992
1000,-554.3330000000001
